gene,healthy_slope_sign,slope_trend_rho,p,q,is_ruler_gene
AC112504.3,1.0,-0.020891212327234468,0.8891487664019793,1.0,False
AC009779.5,1.0,-0.020887627632658848,0.8891676685224928,1.0,False
AP001107.4,1.0,-0.020880484122785956,0.889205336483445,1.0,False
TCEAL3,1.0,-0.020878664695889337,0.8892149304195385,1.0,False
AC127521.1,1.0,-0.020878061117995915,0.889218113121767,1.0,False
AC005261.2,-1.0,-0.020858313037313003,0.8893222468803756,1.0,False
AC090260.1,-1.0,-0.020827491929902388,0.8894847735894569,1.0,False
ZNF669,-1.0,-0.02081602983091511,0.8895452169895417,1.0,False
AC073210.3,-1.0,-0.020795445173564568,0.8896537681834679,1.0,False
AC068790.9,1.0,-0.02079473560371257,0.8896575100669093,1.0,False
AC110048.2,1.0,-0.020792290844421957,0.8896704024089228,1.0,False
WNT7A,1.0,-0.02077249780594292,0.8897747812570526,1.0,False
CEACAM21,-1.0,-0.02077021002687642,0.889786846009039,1.0,False
AL442128.2,1.0,-0.020762271716161417,0.8898287093991171,1.0,False
AL121787.1,-1.0,-0.02075428155084261,0.889870846548812,1.0,False
B4GALNT1,-1.0,-0.02075428155084261,0.889870846548812,1.0,False
TM4SF5,-1.0,-0.020749184197514457,0.8898977282448225,1.0,False
GNL3L,1.0,-0.020749184197514457,0.8898977282448225,1.0,False
DAB2,-1.0,-0.020749184197514457,0.8898977282448225,1.0,False
SLC6A16,1.0,-0.020749184197514457,0.8898977282448225,1.0,False
S1PR3,1.0,-0.020705706269028974,0.8901270209196449,1.0,False
AL031985.4,-1.0,-0.020692806199233336,0.8901950546534972,1.0,False
ZNRF1,1.0,-0.020684745737273726,0.890237565155285,1.0,False
TMEM232,-1.0,-0.020684745737273726,0.890237565155285,1.0,False
RABGGTA,-1.0,-0.020684745737273726,0.890237565155285,1.0,False
AP001065.3,-1.0,-0.020684745737273726,0.890237565155285,1.0,False
TMEM82,-1.0,-0.020684745737273726,0.890237565155285,1.0,False
LINC00430,1.0,-0.020668965387583043,0.8903207908688731,1.0,False
MSX1,-1.0,-0.020654625178920347,0.8903964222778324,1.0,False
MED4-AS1,-1.0,-0.020645391602931603,0.8904451214071559,1.0,False
LTB,-1.0,-0.020641202511181532,0.8904672153756483,1.0,False
OR8D4,-1.0,-0.02063549886844019,0.8904972974707669,1.0,False
HIST1H3B,1.0,-0.02063549886844019,0.8904972974707669,1.0,False
ADCK5,1.0,-0.020620307277032998,0.8905774215521938,1.0,False
AC138956.1,-1.0,-0.020567763886832853,0.8908545562621178,1.0,False
SV2C,1.0,-0.020561813771313067,0.8908859403474616,1.0,False
TXLNA,-1.0,-0.02055586881679227,0.8909172973759039,1.0,False
ZNF138,1.0,-0.02055586881679227,0.8909172973759039,1.0,False
CPD,-1.0,-0.02055586881679227,0.8909172973759039,1.0,False
AC091588.1,-1.0,-0.020534959430263133,0.8910275865309841,1.0,False
CXCL17,-1.0,-0.0205330241762885,0.8910377943713591,1.0,False
SLC6A2,-1.0,-0.020503901018461043,0.8911914117395442,1.0,False
SLIT2,-1.0,-0.020492022757076567,0.8912540677285664,1.0,False
ZBTB11-AS1,1.0,-0.020492022757076567,0.8912540677285664,1.0,False
SMAD2,1.0,-0.020491430356551543,0.8912571925667604,1.0,False
LINC01841,1.0,-0.020491430356551543,0.8912571925667604,1.0,False
RNF148,1.0,-0.020434448455114596,0.8915577725439738,1.0,False
CYP4F12,1.0,-0.020426991896310816,0.8915971070650986,1.0,False
NLGN4Y,-1.0,-0.020426991896310816,0.8915971070650986,1.0,False
SMARCD1,-1.0,-0.020426991896310816,0.8915971070650986,1.0,False
FBXO10,-1.0,-0.020426991896310816,0.8915971070650986,1.0,False
AURKC,1.0,-0.020412180808713112,0.8916752386473018,1.0,False
AC008739.1,1.0,-0.020390171348196255,0.8917913450276491,1.0,False
MGST2,1.0,-0.02036255343607009,0.8919370408112439,1.0,False
MAP4K1,-1.0,-0.02036255343607009,0.8919370408112439,1.0,False
AC104459.1,1.0,-0.02036255343607009,0.8919370408112439,1.0,False
ADAMTS15,-1.0,-0.02035535240831499,0.8919750297577536,1.0,False
AC018638.6,1.0,-0.02033809040246298,0.8920660962640474,1.0,False
AC147067.2,-1.0,-0.020335594978105893,0.8920792611038955,1.0,False
CEP83-DT,1.0,-0.02031046913023064,0.8922118164174633,1.0,False
AC090948.1,1.0,-0.020309860891386672,0.8922150253120585,1.0,False
GATA4,-1.0,-0.020298114975829357,0.8922769937455118,1.0,False
KCNJ14,-1.0,-0.020298114975829357,0.8922769937455118,1.0,False
NEIL2,-1.0,-0.020298114975829357,0.8922769937455118,1.0,False
HLA-DOB,1.0,-0.02029486761847885,0.8922941260809468,1.0,False
AC091691.3,1.0,-0.0202766245317459,0.8923903734534516,1.0,False
AC009435.1,-1.0,-0.02025417996409688,0.8925087892142155,1.0,False
EYA4,-1.0,-0.020236016615812216,0.8926046192961827,1.0,False
A2M-AS1,-1.0,-0.020236016615812216,0.8926046192961827,1.0,False
PCID2,1.0,-0.020233676515588633,0.8926169658082089,1.0,False
ADHFE1,1.0,-0.020233676515588633,0.8926169658082089,1.0,False
NTN4,1.0,-0.020233676515588633,0.8926169658082089,1.0,False
AC073409.2,1.0,-0.020225787730411088,0.8926585877069763,1.0,False
AL359962.3,-1.0,-0.020186740255289125,0.8928646096975205,1.0,False
AP003119.2,1.0,-0.02016982114139926,0.8929538803672981,1.0,False
ZSCAN32,1.0,-0.020169238055347902,0.8929569569396305,1.0,False
C7orf50,-1.0,-0.020169238055347902,0.8929569569396305,1.0,False
AC012494.1,-1.0,-0.020110614096080493,0.893266286032412,1.0,False
S100A16,-1.0,-0.020104799595107175,0.8932969670800637,1.0,False
TRMT2B-AS1,1.0,-0.020104266827757893,0.8932997783110488,1.0,False
DCLK3,-1.0,-0.020077331733116047,0.893441907275481,1.0,False
CRYBG1,1.0,-0.020040361134866444,0.8936369961697851,1.0,False
PPP2R3B,-1.0,-0.020040361134866444,0.8936369961697851,1.0,False
PIGF,-1.0,-0.020040361134866444,0.8936369961697851,1.0,False
LINC01999,1.0,-0.02003933931731389,0.8936423882524791,1.0,False
IDH1-AS1,-1.0,-0.02000714476578805,0.893812279802862,1.0,False
PLAC8,-1.0,-0.019975922674625717,0.893977044149062,1.0,False
ZNF207,-1.0,-0.019975922674625717,0.893977044149062,1.0,False
LINC01643,-1.0,-0.019963913053783387,0.8940404221618529,1.0,False
AC008121.3,1.0,-0.019962223068831674,0.8940493407213536,1.0,False
AC005144.1,1.0,-0.019923392050861966,0.8942542672595751,1.0,False
PDCD2L,1.0,-0.019912059848857418,0.8943140730280505,1.0,False
ADCY6,1.0,-0.019911484214384993,0.894317110958152,1.0,False
BAIAP3,-1.0,-0.019911484214384993,0.894317110958152,1.0,False
CYP2R1,1.0,-0.01984704575414426,0.8946571965373032,1.0,False
BPNT1,1.0,-0.01984704575414426,0.8946571965373032,1.0,False
CNOT6,1.0,-0.01984704575414426,0.8946571965373032,1.0,False
AL365226.2,-1.0,-0.01981799817260911,0.8948105065019497,1.0,False
AC022017.1,1.0,-0.01979873516495649,0.8949121766476563,1.0,False
SOCS5,-1.0,-0.019782607293903534,0.894997300826754,1.0,False
KPNB1,-1.0,-0.019782607293903534,0.894997300826754,1.0,False
NCK1-DT,1.0,-0.019782607293903534,0.894997300826754,1.0,False
NONO,-1.0,-0.019782607293903534,0.894997300826754,1.0,False
LRRC61,-1.0,-0.01972957915163277,0.8952771957868606,1.0,False
C16orf96,1.0,-0.01971873887945104,0.8953344148353238,1.0,False
LINC00276,-1.0,-0.01971873887945104,0.8953344148353238,1.0,False
LINC01234,-1.0,-0.01970589802239362,0.8954021944066473,1.0,False
AC025419.1,-1.0,-0.019690228513180894,0.8954849058211543,1.0,False
AC122707.1,1.0,-0.01968121618185731,0.8955324778576729,1.0,False
TAF1A-AS1,1.0,-0.01965941442084792,0.8956475610319805,1.0,False
AL035416.1,1.0,-0.019656003400709318,0.8956655666972712,1.0,False
SEMA3B,1.0,-0.019653730373422076,0.895677565297461,1.0,False
LDOC1,-1.0,-0.01961865651790867,0.895862712133137,1.0,False
WNT7B,1.0,-0.019604736947608954,0.8959361918705575,1.0,False
CHST13,1.0,-0.01958929191318135,0.8960177253591469,1.0,False
JKAMP,-1.0,-0.01958929191318135,0.8960177253591469,1.0,False
AC073957.3,-1.0,-0.01958929191318135,0.8960177253591469,1.0,False
EXOSC5,-1.0,-0.01958929191318135,0.8960177253591469,1.0,False
ZNF233,1.0,-0.019527111575130898,0.8963459826764262,1.0,False
AL162431.1,-1.0,-0.01952485345294062,0.8963579038919917,1.0,False
ABRAXAS1,-1.0,-0.01952485345294062,0.8963579038919917,1.0,False
ATP1B3,-1.0,-0.01952485345294062,0.8963579038919917,1.0,False
AL133475.1,1.0,-0.01951208914796036,0.896425290409715,1.0,False
AL591686.2,1.0,-0.01949303437422569,0.8965258875040819,1.0,False
AL161652.1,1.0,-0.01948490633188422,0.8965687988907075,1.0,False
UGT1A8,-1.0,-0.0194636135267467,0.8966812140355307,1.0,False
SULT1B1,-1.0,-0.019460414992699893,0.8966981008361864,1.0,False
CD82,-1.0,-0.019460414992699893,0.8966981008361864,1.0,False
TSPAN32,-1.0,-0.019455669240110572,0.8967231563282451,1.0,False
AL512655.1,1.0,-0.0194471015890272,0.8967683900199488,1.0,False
AL023803.2,-1.0,-0.019434045579437287,0.8968373210312598,1.0,False
C1orf229,-1.0,-0.019432667360177458,0.8968445975746808,1.0,False
SDHAF3,-1.0,-0.019395976532459166,0.8970383161319133,1.0,False
RRP9,-1.0,-0.019395976532459166,0.8970383161319133,1.0,False
ASCC1,1.0,-0.019395976532459166,0.8970383161319133,1.0,False
AC087190.1,-1.0,-0.01938337923315641,0.8971048281458393,1.0,False
MXRA7,-1.0,-0.019333773836763265,0.8973667446283305,1.0,False
PHF13,1.0,-0.019331538072218435,0.8973785497193445,1.0,False
AC022613.3,-1.0,-0.019269327923974053,0.8977070351684291,1.0,False
SRRM3,-1.0,-0.01926765661750281,0.8977158603267442,1.0,False
PCSK7,-1.0,-0.01926709961197771,0.8977188015386436,1.0,False
LINC01806,-1.0,-0.01923382348313585,0.8978945152670398,1.0,False
AC022167.3,1.0,-0.01922560967145781,0.8979378888296292,1.0,False
AC093620.1,-1.0,-0.019198136053614787,0.8980829671816507,1.0,False
AC079841.2,1.0,-0.019189116423205713,0.8981305973426091,1.0,False
SIRPD,-1.0,-0.01918133277393072,0.8981717009158295,1.0,False
AC026461.3,1.0,-0.019177002955846265,0.898194565754394,1.0,False
PPCDC,1.0,-0.019138222691496252,0.8983993596334523,1.0,False
PSMD5,-1.0,-0.019138222691496252,0.8983993596334523,1.0,False
LINC00511,1.0,-0.019138222691496252,0.8983993596334523,1.0,False
GABRG1,1.0,-0.019123154604523768,0.898478934140234,1.0,False
AC026333.4,-1.0,-0.01911458133894488,0.8985242099616156,1.0,False
ST3GAL3,1.0,-0.019073784231255525,0.898739665789242,1.0,False
AC111000.4,1.0,-0.019073784231255525,0.898739665789242,1.0,False
INS,1.0,-0.019058873551554997,0.8988184131924197,1.0,False
AC020912.1,1.0,-0.019038188499498402,0.8989276582390636,1.0,False
AC093307.1,-1.0,-0.01901217822253492,0.8990650303006877,1.0,False
FAM83A,-1.0,-0.019010971351706075,0.8990714044035107,1.0,False
CC2D2A,1.0,-0.019009345771014794,0.8990799899374601,1.0,False
CNN2,1.0,-0.019009345771014794,0.8990799899374601,1.0,False
PGGHG,1.0,-0.019009345771014794,0.8990799899374601,1.0,False
HOGA1,-1.0,-0.019009345771014794,0.8990799899374601,1.0,False
CASTOR1,-1.0,-0.019009345771014794,0.8990799899374601,1.0,False
AKR1C2,1.0,-0.019009345771014794,0.8990799899374601,1.0,False
SPATA33,1.0,-0.019009345771014794,0.8990799899374601,1.0,False
AL031770.1,-1.0,-0.01900342879140774,0.8991112406690982,1.0,False
TRAPPC10,1.0,-0.01894490731077407,0.8994203320182239,1.0,False
AL590302.2,1.0,-0.018931569425388258,0.8994907804373583,1.0,False
AL160408.6,1.0,-0.01891815781153726,0.899561619049128,1.0,False
NLGN4Y-AS1,-1.0,-0.018901083370297483,0.8996518054152258,1.0,False
LINC01997,1.0,-0.018894454624857428,0.8996868184628685,1.0,False
SYNE3,-1.0,-0.01888046885053334,0.8997606919716414,1.0,False
CCDC24,1.0,-0.01888046885053334,0.8997606919716414,1.0,False
MBD5,-1.0,-0.01888046885053334,0.8997606919716414,1.0,False
AC092268.2,1.0,-0.01888046885053334,0.8997606919716414,1.0,False
TRPM6,1.0,-0.018818206534449575,0.9000895745877107,1.0,False
LINC02253,1.0,-0.01881698184811724,0.900096043804261,1.0,False
AC078955.1,1.0,-0.018816574355554585,0.9000981963222586,1.0,False
DENND2C,-1.0,-0.01881603039029261,0.9001010697378119,1.0,False
PI16,1.0,-0.01877007117501509,0.9003438470188742,1.0,False
FKRP,-1.0,-0.018751591930051884,0.9004414652568249,1.0,False
ZCCHC2,1.0,-0.018751591930051884,0.9004414652568249,1.0,False
SEPTIN9-DT,-1.0,-0.018744557960180066,0.9004786232041732,1.0,False
RET,-1.0,-0.018697967169848048,0.9007247510049239,1.0,False
RNF113A,-1.0,-0.01868769370928366,0.9007790244374604,1.0,False
STBD1,1.0,-0.018687153469811153,0.9007818784687618,1.0,False
ZIM2,-1.0,-0.018648664362641773,0.9009852157741679,1.0,False
LINC02418,1.0,-0.018638515106978237,0.9010388351675603,1.0,False
LINC01087,1.0,-0.018636805689484403,0.9010478662106141,1.0,False
HCCS,1.0,-0.018623253386148203,0.9011194649768041,1.0,False
MCRS1,-1.0,-0.01862271500957043,0.9011223093136939,1.0,False
SNX5,-1.0,-0.01862271500957043,0.9011223093136939,1.0,False
ZNF280D,1.0,-0.01862271500957043,0.9011223093136939,1.0,False
AC090971.1,1.0,-0.018608755676201447,0.9011960593225141,1.0,False
PCDHGA1,-1.0,-0.018575072814552243,0.9013740161509725,1.0,False
AC037459.2,1.0,-0.01856042288329273,0.9014514176998253,1.0,False
BAMBI,1.0,-0.01856042288329273,0.9014514176998253,1.0,False
SETD3,-1.0,-0.0185582765493297,0.9014627577316847,1.0,False
PPWD1,1.0,-0.0185582765493297,0.9014627577316847,1.0,False
SEMA3F,-1.0,-0.0185582765493297,0.9014627577316847,1.0,False
RAD21-AS1,1.0,-0.01850082015350623,0.9017663325041446,1.0,False
WDR31,1.0,-0.01849383808908897,0.901803223662788,1.0,False
SLC4A1AP,1.0,-0.01849383808908897,0.901803223662788,1.0,False
AL357075.3,1.0,-0.018465611401769125,0.9019523671990254,1.0,False
AF235103.1,-1.0,-0.018450791675405694,0.9020306726752008,1.0,False
MRPL33,1.0,-0.018429399628848243,0.9021437070470488,1.0,False
ZNF225,1.0,-0.018429399628848243,0.9021437070470488,1.0,False
AL353613.1,1.0,-0.01838856566332779,0.9023594767460082,1.0,False
SLC26A10,1.0,-0.018378278525218672,0.9024138358455065,1.0,False
LTBP4,1.0,-0.018364961168607512,0.9024842078245038,1.0,False
TMEM236,-1.0,-0.018364961168607512,0.9024842078245038,1.0,False
ZNF324,-1.0,-0.018364961168607512,0.9024842078245038,1.0,False
AC124016.2,1.0,-0.01835131910759733,0.902556296383938,1.0,False
LINC00691,1.0,-0.018341673594609177,0.9026072665069483,1.0,False
HEY1,1.0,-0.018341673594609177,0.9026072665069483,1.0,False
MTOR-AS1,-1.0,-0.01831753037408929,0.9027348490750743,1.0,False
STXBP6,1.0,-0.01830052270836679,0.9028247259351798,1.0,False
NFS1,1.0,-0.01830052270836679,0.9028247259351798,1.0,False
TMSB15B.1,1.0,-0.018297315341403265,0.9028416753726145,1.0,False
RBMS3-AS3,1.0,-0.018280529015398138,0.9029303839686901,1.0,False
GRM2,1.0,-0.01823874743772878,0.9031511869248476,1.0,False
ALDH5A1,-1.0,-0.01823608424812606,0.9031652613190955,1.0,False
EIF4E3,1.0,-0.01823608424812606,0.9031652613190955,1.0,False
AC100793.3,-1.0,-0.018226573629674222,0.9032155231677196,1.0,False
AC026254.2,-1.0,-0.018182161178955686,0.9034502396629708,1.0,False
ZNF32-AS2,1.0,-0.01815656676185401,0.9035855079559946,1.0,False
U2AF1,1.0,-0.018125555955131285,0.90374940587121,1.0,False
MYH6,-1.0,-0.0181189348418266,0.9037844002073336,1.0,False
NKG7,-1.0,-0.018117685430094142,0.9037910036992575,1.0,False
AC084082.1,1.0,-0.018107730801064512,0.9038436169392579,1.0,False
BCAN,1.0,-0.01810369783640276,0.9038649324993883,1.0,False
STK4,1.0,-0.01804276886740387,0.9041869705103359,1.0,False
PARP2,-1.0,-0.01804276886740387,0.9041869705103359,1.0,False
AC010145.1,-1.0,-0.018035400194524296,0.9042259184155746,1.0,False
LINC02002,1.0,-0.017995769421376644,0.9044353949041164,1.0,False
NBEAL2,1.0,-0.017978330407163148,0.9045275743872212,1.0,False
PTPRG-AS1,1.0,-0.017978330407163148,0.9045275743872212,1.0,False
AC010226.1,1.0,-0.017978330407163148,0.9045275743872212,1.0,False
FGF14-AS1,-1.0,-0.017966006165163247,0.9045927188568829,1.0,False
AL357172.1,-1.0,-0.017940233296119216,0.9047289531660346,1.0,False
MBD4,-1.0,-0.01791389194692242,0.9048681952373081,1.0,False
AP3S1,-1.0,-0.01791389194692242,0.9048681952373081,1.0,False
GNAI3,-1.0,-0.01791389194692242,0.9048681952373081,1.0,False
AC022306.3,1.0,-0.017907344622800993,0.9049028052537214,1.0,False
AL133240.1,1.0,-0.017893415672906914,0.9049764360953794,1.0,False
BIRC3,-1.0,-0.01784945348668169,0.9052088330005625,1.0,False
DUS2,1.0,-0.01784945348668169,0.9052088330005625,1.0,False
AC133961.1,1.0,-0.017839721602393457,0.9052602796330615,1.0,False
INSL6,1.0,-0.01778552918538721,0.9055467694435756,1.0,False
PDIA3,-1.0,-0.017785015026440962,0.9055494876169428,1.0,False
ZNF316,-1.0,-0.017785015026440962,0.9055494876169428,1.0,False
PNMA6A,-1.0,-0.017763764944291476,0.9056618300908752,1.0,False
AC013391.2,-1.0,-0.01773146718984731,0.905832581611965,1.0,False
AL050341.2,1.0,-0.01773083093692487,0.9058359453913188,1.0,False
AC023866.2,-1.0,-0.01772980212679231,0.9058413845686621,1.0,False
SIAE,-1.0,-0.01772057656620023,0.9058901590263971,1.0,False
IFI27,-1.0,-0.01772057656620023,0.9058901590263971,1.0,False
ZNF671,-1.0,-0.01772057656620023,0.9058901590263971,1.0,False
AL162717.1,1.0,-0.017695036485693896,0.9060251882275946,1.0,False
AC068389.1,1.0,-0.017656648539116287,0.9062281484273078,1.0,False
SDE2,1.0,-0.017656138105959503,0.9062308471688669,1.0,False
AC090970.2,1.0,-0.01763333695673094,0.9063514015503303,1.0,False
MACROD2-AS1,1.0,-0.017601879439201783,0.9065177273592748,1.0,False
GLB1L2,-1.0,-0.01760171550767731,0.906518594127289,1.0,False
AC002465.1,1.0,-0.01755750823246301,0.9067523386456975,1.0,False
AC092802.3,-1.0,-0.017556055824113608,0.9067600183397426,1.0,False
AL357093.2,1.0,-0.01752928827866536,0.9069015548082937,1.0,False
AC008883.1,1.0,-0.017527767892845363,0.9069095941085799,1.0,False
PIKFYVE,1.0,-0.01752726118547805,0.9069122734125714,1.0,False
AC018467.1,1.0,-0.01752726118547805,0.9069122734125714,1.0,False
SHISAL1,-1.0,-0.017513761112760207,0.9069836577893955,1.0,False
Z93020.1,-1.0,-0.017491161623925555,0.9071031588019421,1.0,False
AC093583.1,1.0,-0.01746484236587615,0.9072423316780827,1.0,False
AC087501.1,-1.0,-0.01746484236587615,0.9072423316780827,1.0,False
BCAR3,-1.0,-0.01746282272523732,0.9072530113936448,1.0,False
LNCARSR,1.0,-0.01744987857662794,0.9073214595122943,1.0,False
PNMA2,-1.0,-0.01740682924130996,0.907549107385116,1.0,False
AC013724.1,-1.0,-0.017405907670924644,0.9075539807935563,1.0,False
DNMT3A,1.0,-0.01739838426499659,0.9075937658674108,1.0,False
IKBIP,1.0,-0.01739838426499659,0.9075937658674108,1.0,False
CD80,-1.0,-0.01739439215513243,0.9076148769269108,1.0,False
AC084116.3,1.0,-0.017384076178023154,0.9076694301279777,1.0,False
CDRT4,-1.0,-0.017333945804755863,0.9079345367737679,1.0,False
AP002748.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC02385,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC02760,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
MS4A12,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AL135934.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC013799.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
PLXNB3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
OR6C1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LEUTX,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
TRAJ26,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC100779.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC117569.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC02485,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC104472.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
HTR3D,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
ZNF705G,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC007655.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC108112.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC01168,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
CR786580.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC108199.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
UBE2E1-AS1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC091180.3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AL357835.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
PTPRN,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC008764.3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC013448.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC00682,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC004801.6,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC008619.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AL663058.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
CRYGA,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
OOSP2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC00437,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC104088.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC005888.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
DMRTB1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC090398.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
ETS1-AS1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC009446.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
VN1R2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC02678,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AP003973.4,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC009271.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AP000235.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC131025.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC009229.3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC079779.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC02390,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
PITX3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AP003086.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
Z82196.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC236972.3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC108105.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
ODF4,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC013356.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC00498,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC121161.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC121342.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
ODF3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC093424.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
ADRA2C,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC027682.5,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC018437.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC096747.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AP000428.2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC091074.3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC02295,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
FAM230I,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC046168.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
SPO11,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
HMX1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC090286.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
INSM2,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC104662.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
CALHM3,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
SFTA1P,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
LINC00566,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
BHLHE22,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AC002480.1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
RORB-AS1,1.0,-0.017317612380250553,0.9080209156786332,1.0,False
AL356124.1,1.0,-0.017270006600303523,0.908272683640864,1.0,False
TMEM64,-1.0,-0.01726950734451514,0.9082753240526057,1.0,False
DHRS12,1.0,-0.01726950734451514,0.9082753240526057,1.0,False
TAB2,1.0,-0.01726950734451514,0.9082753240526057,1.0,False
ZNF529-AS1,1.0,-0.01726950734451514,0.9082753240526057,1.0,False
MAPRE3,1.0,-0.01726950734451514,0.9082753240526057,1.0,False
AC004542.2,1.0,-0.017266939777413705,0.9082889031481353,1.0,False
AC012213.1,-1.0,-0.017224137822985864,0.9085152737120964,1.0,False
AC090971.5,-1.0,-0.017224137822985864,0.9085152737120964,1.0,False
CALML6,-1.0,-0.01720556627716806,0.9086134969586622,1.0,False
SLC49A4,1.0,-0.017205068884274408,0.9086161276438061,1.0,False
PPP6R3,-1.0,-0.017205068884274408,0.9086161276438061,1.0,False
ZNF738,-1.0,-0.017200402651543593,0.9086408071531672,1.0,False
AC025566.1,1.0,-0.017148644767344477,0.9089145581421831,1.0,False
AL513327.3,-1.0,-0.017127126499863796,0.9090283728079782,1.0,False
NUBPL,1.0,-0.017076191963792953,0.9092977835227791,1.0,False
RIPK1,1.0,-0.017076191963792953,0.9092977835227791,1.0,False
DYNLL2,1.0,-0.017076191963792953,0.9092977835227791,1.0,False
FBXW5,-1.0,-0.017076191963792953,0.9092977835227791,1.0,False
DIABLO,1.0,-0.01701224530776168,0.909636034193326,1.0,False
TCAF1,1.0,-0.017011753503552222,0.9096386356902736,1.0,False
BRWD1-IT1,1.0,-0.01701146760231822,0.9096401480225899,1.0,False
AL355538.1,1.0,-0.016975214702309307,0.9098319176203417,1.0,False
AP001066.1,1.0,-0.016975214702309307,0.9098319176203417,1.0,False
AC011593.1,1.0,-0.016975214702309307,0.9098319176203417,1.0,False
